"RowID","State","Account length","Area code","International plan","Voice mail plan","Number vmail messages","Total day minutes","Total day calls","Total day charge","Total eve minutes","Total eve calls","Total eve charge","Total night minutes","Total night calls","Total night charge","Total intl minutes","Total intl calls","Total intl charge","Customer service calls","Churn","DayChargePerMinute","EveChargePerMinute","NightChargePerMinute","IntChargePerMinute","SampleFlag"
"461","SD","114","415","false","true","36","309.9","90","52.68","200.3","89","17.03","183.5","105","8.26","14.2","2","3.83","1","false","0.16999031945789","0.0850224663005492","0.0450136239782016","0.269718309859155","Training"
"794","MI","133","408","false","false","0","277.3","138","47.14","228.4","117","19.41","117.3","103","5.28","12.8","4","3.46","2","true","0.169996393797331","0.0849824868651489","0.0450127877237852","0.2703125","Training"
"172","MD","106","510","false","false","0","213.9","95","36.36","151.9","70","12.91","260.1","124","11.7","12.2","5","3.29","3","false","0.169985974754558","0.084990125082291","0.0449826989619377","0.269672131147541","Training"
"2499","NY","31","408","false","true","28","171.8","116","29.21","240.7","125","20.46","245.5","80","11.05","10.6","7","2.86","1","false","0.170023282887078","0.0850020772746157","0.045010183299389","0.269811320754717","Training"
"819","CT","70","408","false","false","0","198.6","111","33.76","213.9","115","18.18","171.2","105","7.7","10.6","6","2.86","2","false","0.169989929506546","0.0849929873772791","0.0449766355140187","0.269811320754717","Training"
"836","AK","50","408","false","false","0","183.6","107","31.21","58.6","118","4.98","202.6","99","9.12","8.7","3","2.35","1","false","0.169989106753813","0.0849829351535836","0.0450148075024679","0.270114942528736","Training"
"1166","PA","140","408","false","false","0","112.8","89","19.18","156.7","65","13.32","249.6","85","11.23","16.3","6","4.4","0","false","0.170035460992908","0.0850031908104659","0.0449919871794872","0.269938650306748","Training"
"1058","SD","98","415","false","false","0","0","0","0","159.6","130","13.57","167.1","88","7.52","6.8","1","1.84","4","true","","0.0850250626566416","0.0450029922202274","0.270588235294118","Training"
"1892","LA","114","415","false","false","0","169.2","96","28.76","149.9","83","12.74","196.9","119","8.86","4.6","4","1.24","2","false","0.169976359338061","0.0849899933288859","0.0449974606399187","0.269565217391304","Training"
"1887","LA","40","510","false","false","0","109.4","107","18.6","244.7","102","20.8","276.9","123","12.46","7.1","7","1.92","0","false","0.170018281535649","0.085002043318349","0.044998194293969","0.270422535211268","Training"
"1775","OR","103","510","true","false","0","171.7","78","29.19","144.5","86","12.28","157.9","106","7.11","6.8","3","1.84","3","false","0.170005824111823","0.0849826989619377","0.0450284990500317","0.270588235294118","Training"
"2470","FL","102","408","false","true","29","214.7","86","36.5","314.3","109","26.72","280.2","110","12.61","14.3","2","3.86","0","false","0.170004657661854","0.0850143175310213","0.0450035688793719","0.26993006993007","Training"
"2109","MO","84","415","false","true","35","207.5","138","35.28","201","116","17.09","164.5","107","7.4","7.5","16","2.03","4","false","0.170024096385542","0.0850248756218906","0.0449848024316109","0.270666666666667","Training"
"1232","MI","225","415","false","false","0","165.4","106","28.12","273.7","109","23.26","210","93","9.45","8.7","3","2.35","0","true","0.170012091898428","0.0849835586408477","0.045","0.270114942528736","Training"
"2632","MI","119","510","true","true","22","172.1","119","29.26","223.6","133","19.01","150","94","6.75","13.9","20","3.75","1","true","0.170017431725741","0.0850178890876565","0.045","0.26978417266187","Training"
"1370","NM","161","408","false","false","0","107.5","121","18.28","256.4","46","21.79","247.2","131","11.12","12.6","3","3.4","2","false","0.170046511627907","0.084984399375975","0.0449838187702265","0.26984126984127","Training"
"85","VT","135","415","false","false","0","151.7","82","25.79","119","105","10.12","180","100","8.1","10.5","6","2.84","0","false","0.170006591957811","0.0850420168067227","0.045","0.27047619047619","Training"
"1330","WV","93","415","false","false","0","141.7","95","24.09","221","100","18.79","227.1","71","10.22","10.2","3","2.75","0","false","0.17000705716302","0.0850226244343891","0.0450022016732717","0.269607843137255","Training"
"2454","NV","116","510","false","true","35","118","103","20.06","167.2","106","14.21","205.7","102","9.26","11.8","2","3.19","2","false","0.17","0.084988038277512","0.045017015070491","0.270338983050847","Training"
"2353","NY","168","408","false","false","0","163.4","134","27.78","240.1","87","20.41","164","147","7.38","11.6","2","3.13","2","true","0.170012239902081","0.0850062473969179","0.045","0.269827586206897","Training"
"1348","FL","133","510","false","false","0","201.7","85","34.29","169.4","116","14.4","286.3","80","12.88","6","4","1.62","0","false","0.170004957858205","0.0850059031877214","0.0449877750611247","0.27","Training"
"573","WY","90","415","false","false","0","207.2","121","35.22","292.5","104","24.86","226.3","103","10.18","8","1","2.16","2","false","0.169980694980695","0.084991452991453","0.044984533804684","0.27","Training"
"2556","NC","72","415","false","false","0","196.5","88","33.41","158.6","129","13.48","269.3","118","12.12","6.8","3","1.84","0","false","0.170025445292621","0.0849936948297604","0.0450055699962867","0.270588235294118","Training"
"149","NY","67","408","false","true","36","115.6","111","19.65","237.7","94","20.2","169.9","103","7.65","9.9","12","2.67","2","false","0.169982698961938","0.0849810685738326","0.0450264861683343","0.26969696969697","Training"
"762","MA","97","408","false","false","0","217.6","81","36.99","320.5","51","27.24","150.7","110","6.78","4.2","3","1.13","0","false","0.169990808823529","0.0849921996879875","0.0449900464499005","0.269047619047619","Training"
"1607","SD","108","415","false","false","0","240.2","78","40.83","230.3","109","19.58","217","83","9.76","5.2","1","1.4","2","false","0.169983347210658","0.0850195397307859","0.0449769585253456","0.269230769230769","Training"
"2067","DC","147","408","false","false","0","168.6","92","28.66","187.7","107","15.95","216.5","95","9.74","14.4","8","3.89","2","false","0.169988137603796","0.0849760255727224","0.0449884526558891","0.270138888888889","Training"
"2263","MA","13","408","false","false","0","220.4","100","37.47","211.2","79","17.95","259.3","112","11.67","13.6","8","3.67","2","false","0.170009074410163","0.0849905303030303","0.0450057848052449","0.269852941176471","Training"
"1684","GA","128","408","true","true","18","222.1","89","37.76","160.6","109","13.65","218.8","102","9.85","13.6","2","3.67","0","true","0.170013507429086","0.0849937733499377","0.045018281535649","0.269852941176471","Training"
"844","NY","68","415","false","true","29","239.5","82","40.72","203.8","105","17.32","167.8","70","7.55","9.9","6","2.67","0","false","0.170020876826722","0.0849852796859666","0.0449940405244338","0.26969696969697","Training"
"1331","WA","83","408","false","false","0","134.8","96","22.92","167.2","78","14.21","161.5","123","7.27","7.7","5","2.08","2","false","0.170029673590504","0.084988038277512","0.045015479876161","0.27012987012987","Training"
"1432","MN","117","408","false","false","0","161.6","104","27.47","196.3","119","16.69","294.8","111","13.27","13.8","2","3.73","1","false","0.169987623762376","0.0850229240957718","0.0450135685210312","0.270289855072464","Training"
"1157","CO","83","510","false","false","0","132.4","120","22.51","121.6","101","10.34","197.7","84","8.9","8.6","2","2.32","1","false","0.170015105740181","0.0850328947368421","0.0450177035913","0.269767441860465","Training"
"1946","TX","139","510","true","true","31","203.5","82","34.6","200.3","72","17.03","214","112","9.63","13.4","6","3.62","1","true","0.17002457002457","0.0850224663005492","0.045","0.270149253731343","Training"
"938","HI","87","408","false","true","28","143.5","106","24.4","223.5","147","19","175.4","69","7.89","11.2","5","3.02","0","false","0.170034843205575","0.0850111856823266","0.0449828962371722","0.269642857142857","Training"
"1440","DE","78","408","false","false","0","139.2","140","23.66","191.4","113","16.27","286.5","125","12.89","11.8","3","3.19","3","false","0.169971264367816","0.0850052246603971","0.0449912739965096","0.270338983050847","Training"
"493","VA","153","510","false","false","0","195.4","107","33.22","154.6","96","13.14","142.8","97","6.43","11.6","6","3.13","1","false","0.170010235414534","0.084993531694696","0.0450280112044818","0.269827586206897","Training"
"1632","OH","116","415","false","true","27","204.7","118","34.8","209.4","91","17.8","212.9","67","9.58","7","2","1.89","2","false","0.170004885197851","0.0850047755491882","0.0449976514795679","0.27","Training"
"7","MA","121","510","false","true","24","218.2","88","37.09","348.5","108","29.62","212.6","118","9.57","7.5","7","2.03","3","false","0.169981668194317","0.0849928263988522","0.0450141110065851","0.270666666666667","Training"
"1767","WV","121","510","false","false","0","177.2","142","30.12","123.5","88","10.5","213.2","51","9.59","8.4","6","2.27","1","false","0.169977426636569","0.0850202429149798","0.0449812382739212","0.270238095238095","Training"
"1008","OR","135","415","false","false","0","263.8","66","44.85","251.3","116","21.36","200.1","112","9","8.4","2","2.27","5","true","0.170015163002274","0.0849980103461997","0.0449775112443778","0.270238095238095","Training"
"793","NC","165","415","false","false","0","207.7","109","35.31","164.8","94","14.01","54.5","91","2.45","7.9","3","2.13","0","false","0.170004814636495","0.0850121359223301","0.044954128440367","0.269620253164557","Training"
"1034","NH","124","415","false","false","0","254.3","113","43.23","78.9","104","6.71","153.2","69","6.89","11.8","2","3.19","2","false","0.16999606763665","0.0850443599493029","0.0449738903394256","0.270338983050847","Training"
"2257","WV","70","415","false","false","0","214.8","87","36.52","131","114","11.14","216.9","104","9.76","9.4","3","2.54","3","false","0.170018621973929","0.0850381679389313","0.0449976947902259","0.270212765957447","Training"
"2529","WA","60","415","true","false","0","205.9","97","35","277.4","117","23.58","202","139","9.09","11","2","2.97","0","true","0.169985429820301","0.0850036049026676","0.045","0.27","Training"
"462","FL","92","415","false","false","0","201.9","74","34.32","226.8","119","19.28","217.5","80","9.79","13.7","6","3.7","3","false","0.16998514115899","0.0850088183421517","0.0450114942528736","0.27007299270073","Training"
"1307","MO","110","408","false","false","0","222.7","94","37.86","105.8","98","8.99","214.8","78","9.67","13.5","4","3.65","1","false","0.170004490345757","0.0849716446124764","0.0450186219739292","0.27037037037037","Training"
"352","SC","78","415","false","false","0","155","106","26.35","175.3","101","14.9","155.6","125","7","11.8","5","3.19","2","false","0.17","0.0849971477467199","0.044987146529563","0.270338983050847","Training"
"992","IA","42","415","false","false","0","155.4","127","26.42","164.1","45","13.95","157.7","128","7.1","9","3","2.43","0","false","0.17001287001287","0.0850091407678245","0.0450221940393152","0.27","Training"
"1783","CA","137","415","false","true","22","189.6","42","32.23","179","137","15.22","179.6","126","8.08","11.4","5","3.08","2","false","0.169989451476793","0.0850279329608939","0.044988864142539","0.270175438596491","Training"
"2272","NM","147","408","true","false","0","183.8","113","31.25","164.7","110","14","111","87","5","10.1","4","2.73","1","false","0.170021762785637","0.085003035822708","0.045045045045045","0.27029702970297","Training"
"1872","GA","109","510","false","true","35","230.5","116","39.19","265.8","130","22.59","269.7","69","12.14","10.6","6","2.86","5","false","0.17002169197397","0.0849887133182844","0.0450129773822766","0.269811320754717","Training"
"225","HI","148","510","true","false","0","218.9","88","37.21","208","85","17.68","203.3","99","9.15","11.1","4","3","0","false","0.169986295111923","0.085","0.0450073782587309","0.27027027027027","Training"
"643","KY","75","415","false","false","0","314.6","102","53.48","169.8","86","14.43","285.1","100","12.83","5.7","3","1.54","2","true","0.169993642720915","0.084982332155477","0.0450017537706068","0.270175438596491","Training"
"751","NV","81","415","false","true","28","167.9","147","28.54","190.7","105","16.21","193","103","8.69","9.2","6","2.48","4","true","0.16998213222156","0.0850026219192449","0.0450259067357513","0.269565217391304","Training"
"595","OR","69","415","false","false","0","167.5","76","28.48","242.1","92","20.58","101.2","103","4.55","11.4","4","3.08","2","false","0.170029850746269","0.0850061957868649","0.0449604743083004","0.270175438596491","Training"
"498","TX","97","510","false","false","0","144.2","91","24.51","226.7","137","19.27","144.6","72","6.51","13.8","4","3.73","3","false","0.16997226074896","0.0850022055580062","0.0450207468879668","0.270289855072464","Training"
"239","AR","36","415","false","false","0","157.6","117","26.79","184.3","58","15.67","240.4","99","10.82","11.9","1","3.21","0","false","0.16998730964467","0.0850244167118828","0.0450083194675541","0.269747899159664","Training"
"205","IN","51","510","false","false","0","214.8","94","36.52","149.7","58","12.72","283.4","66","12.75","10.2","5","2.75","0","false","0.170018621973929","0.0849699398797595","0.0449894142554693","0.269607843137255","Training"
"2181","WV","125","415","false","false","0","206","128","35.02","198.1","71","16.84","135.9","116","6.12","13.2","3","3.56","0","false","0.17","0.085007571933367","0.0450331125827815","0.26969696969697","Training"
"2660","OH","78","408","false","false","0","193.4","99","32.88","116.9","88","9.94","243.3","109","10.95","9.3","4","2.51","2","false","0.170010341261634","0.0850299401197605","0.0450061652281134","0.26989247311828","Training"
"886","MT","111","408","false","false","0","142.3","75","24.19","122.8","106","10.44","229.5","94","10.33","12.8","9","3.46","2","false","0.169992972593113","0.0850162866449511","0.0450108932461874","0.2703125","Training"
"448","CO","125","415","false","false","0","131.8","97","22.41","136.7","100","11.62","308.2","119","13.87","7.7","6","2.08","2","false","0.170030349013657","0.085003657644477","0.0450032446463335","0.27012987012987","Training"
"891","WV","83","415","false","true","37","78.5","109","13.35","210.5","101","17.89","179.7","102","8.09","11.8","4","3.19","1","false","0.170063694267516","0.0849881235154394","0.0450194769059544","0.270338983050847","Training"
"276","GA","89","415","false","false","0","213","63","36.21","176.6","71","15.01","262.6","126","11.82","9.1","1","2.46","1","true","0.17","0.0849943374858437","0.045011424219345","0.27032967032967","Training"
"1407","NY","21","415","false","false","0","244.7","81","41.6","168","117","14.28","281.5","87","12.67","6.6","1","1.78","1","false","0.170004086636698","0.085","0.0450088809946714","0.26969696969697","Training"
"702","DC","103","510","false","true","31","107.7","124","18.31","188.9","104","16.06","196.2","98","8.83","8.9","3","2.4","0","false","0.170009285051068","0.0850185283218634","0.0450050968399592","0.269662921348315","Training"
"1216","WY","127","510","true","false","0","242.2","102","41.17","226.1","80","19.22","252","96","11.34","13.9","5","3.75","2","true","0.169983484723369","0.0850066342326404","0.045","0.26978417266187","Training"
"1409","OR","149","415","false","false","0","242.5","83","41.23","245.4","97","20.86","219.6","80","9.88","10","3","2.7","3","true","0.170020618556701","0.0850040749796251","0.0449908925318761","0.27","Training"
"243","AZ","136","510","false","false","0","92","117","15.64","253.6","77","21.56","214.1","90","9.63","10.3","10","2.78","1","false","0.17","0.0850157728706625","0.044978981784213","0.269902912621359","Training"
"2365","HI","24","415","false","false","0","156.2","104","26.55","90","101","7.65","205.1","116","9.23","7.3","5","1.97","1","false","0.169974391805378","0.085","0.0450024378352023","0.26986301369863","Training"
"2628","OH","106","415","false","true","30","220.1","105","37.42","222.2","109","18.89","158.4","96","7.13","13.1","8","3.54","0","false","0.170013630168105","0.085013501350135","0.0450126262626263","0.270229007633588","Training"
"207","NJ","106","415","false","false","0","207.9","91","35.34","172","109","14.62","191.8","143","8.63","14.4","7","3.89","4","false","0.16998556998557","0.085","0.0449947862356622","0.270138888888889","Training"
"2095","MS","78","415","false","true","13","281.2","93","47.8","178.2","101","15.15","244.2","129","10.99","6.4","5","1.73","2","false","0.169985775248933","0.085016835016835","0.045004095004095","0.2703125","Training"
"396","ME","92","415","true","false","0","130.7","113","22.22","260.6","122","22.15","244.2","98","10.99","9.4","2","2.54","2","true","0.170007651109411","0.0849961627014582","0.045004095004095","0.270212765957447","Training"
"1447","AR","89","415","false","true","25","215.1","140","36.57","197.4","69","16.78","162.1","117","7.29","10.6","10","2.86","1","false","0.170013947001395","0.0850050658561297","0.0449722393584207","0.269811320754717","Training"
"2570","MS","111","408","false","false","0","294.7","90","50.1","294.6","72","25.04","260.1","121","11.7","10.8","3","2.92","1","true","0.170003393281303","0.0849966055668703","0.0449826989619377","0.27037037037037","Training"
"1697","WA","46","510","false","false","0","90.4","108","15.37","276.2","77","23.48","146.5","111","6.59","12.7","2","3.43","1","false","0.170022123893805","0.0850108616944243","0.0449829351535836","0.27007874015748","Training"
"2424","OR","101","415","false","false","0","118.6","89","20.16","199.6","97","16.97","53.3","61","2.4","11.5","5","3.11","1","false","0.169983136593592","0.0850200400801603","0.0450281425891182","0.270434782608696","Training"
"627","AZ","113","415","false","true","32","180.4","89","30.67","129.4","124","11","166.9","124","7.51","8.4","2","2.27","1","false","0.170011086474501","0.0850077279752705","0.0449970041941282","0.270238095238095","Training"
"509","NC","64","408","false","true","19","180.1","106","30.62","127.5","92","10.84","237.4","118","10.68","7.5","3","2.03","0","false","0.170016657412549","0.0850196078431373","0.0449873631002527","0.270666666666667","Training"
"1026","TX","82","415","false","false","0","189.2","81","32.16","184.4","117","15.67","255.8","83","11.51","10.6","5","2.86","3","true","0.169978858350951","0.0849783080260304","0.0449960906958561","0.269811320754717","Training"
"958","MN","122","415","false","false","0","107.9","88","18.34","235.8","109","20.04","228.6","119","10.29","9.5","3","2.57","2","false","0.169972196478221","0.0849872773536896","0.04501312335958","0.270526315789474","Training"
"1500","VA","146","415","false","false","0","205.4","101","34.92","134.9","77","11.47","310.5","83","13.97","10.3","2","2.78","3","false","0.170009737098345","0.0850259451445515","0.0449919484702093","0.269902912621359","Training"
"1941","NY","77","415","false","true","33","143","101","24.31","212.2","102","18.04","104.9","120","4.72","15.3","4","4.13","5","true","0.17","0.085014137606032","0.0449952335557674","0.269934640522876","Training"
"739","HI","24","415","false","false","0","241.9","104","41.12","145.2","112","12.34","214.5","105","9.65","6.6","5","1.78","1","false","0.169987598181067","0.0849862258953168","0.044988344988345","0.26969696969697","Training"
"1693","MD","29","510","false","false","0","195.6","71","33.25","126.4","74","10.74","148.6","87","6.69","14.2","4","3.83","1","false","0.169989775051125","0.0849683544303797","0.0450201884253028","0.269718309859155","Training"
"1090","CT","141","408","false","false","0","51.9","108","8.82","162","83","13.77","223.5","115","10.06","10.1","3","2.73","3","false","0.169942196531792","0.085","0.0450111856823266","0.27029702970297","Training"
"561","SD","168","415","false","true","22","175.9","70","29.9","211.7","105","17.99","174.5","81","7.85","7.3","5","1.97","2","false","0.169982944855031","0.0849787435049598","0.0449856733524355","0.26986301369863","Training"
"1231","SC","106","408","false","false","0","52.2","106","8.87","220.1","113","18.71","112.3","95","5.05","11.4","2","3.08","2","false","0.16992337164751","0.0850068150840527","0.0449688334817453","0.270175438596491","Training"
"1059","PA","106","408","true","false","0","133.7","45","22.73","187.8","107","15.96","181.9","89","8.19","10.7","2","2.89","1","true","0.170007479431563","0.0849840255591054","0.0450247388675096","0.270093457943925","Training"
"2649","SC","181","408","false","false","0","229.9","130","39.08","144.4","93","12.27","262.4","110","11.81","14.2","4","3.83","2","false","0.169986950848195","0.0849722991689751","0.0450076219512195","0.269718309859155","Training"
"1562","WI","140","415","false","false","0","129.6","79","22.03","246.2","99","20.93","172.1","124","7.74","9.4","10","2.54","3","false","0.169984567901235","0.0850121852152721","0.0449738524113887","0.270212765957447","Training"
"2428","NV","129","415","false","false","0","150","98","25.5","232.4","101","19.75","261.2","123","11.75","12.5","6","3.38","1","false","0.17","0.0849827882960413","0.0449846860643185","0.2704","Training"
"1652","WI","162","408","false","false","0","177.1","131","30.11","114.7","122","9.75","153.6","88","6.91","6.5","6","1.76","3","false","0.170016939582157","0.0850043591979076","0.0449869791666667","0.270769230769231","Training"
"2037","AR","109","510","false","false","0","153.1","102","26.03","234.1","77","19.9","329.2","74","14.81","9.9","9","2.67","3","false","0.170019595035924","0.0850064075181546","0.0449878493317133","0.26969696969697","Training"
"378","AL","41","510","false","true","34","194.4","63","33.05","254.9","110","21.67","160.2","115","7.21","17.2","9","4.64","2","false","0.170010288065844","0.0850137308748529","0.0450062421972534","0.269767441860465","Training"
"1544","WA","107","415","false","false","0","230.4","65","39.17","257.4","80","21.88","107.3","88","4.83","8.5","3","2.3","1","false","0.170008680555556","0.085003885003885","0.0450139794967381","0.270588235294118","Training"
"682","CT","155","510","false","false","0","165.4","108","28.12","183.7","103","15.61","80.2","108","3.61","8.9","4","2.4","3","false","0.170012091898428","0.0849755035383778","0.0450124688279302","0.269662921348315","Training"
"1826","AR","86","408","false","true","16","145.7","88","24.77","191","129","16.24","215.5","82","9.7","11.3","7","3.05","0","false","0.170006863417982","0.0850261780104712","0.0450116009280742","0.269911504424779","Training"
"2555","WV","109","415","false","false","0","180","100","30.6","229","103","19.47","139.4","105","6.27","7.8","8","2.11","3","false","0.17","0.0850218340611354","0.0449784791965567","0.27051282051282","Training"
"659","GA","27","510","false","false","0","72.7","75","12.36","208.6","117","17.73","65.8","71","2.96","9.9","3","2.67","1","false","0.170013755158184","0.0849952061361457","0.0449848024316109","0.26969696969697","Training"
"52","CA","116","415","false","true","34","268.6","83","45.66","178.2","142","15.15","166.3","106","7.48","11.6","3","3.13","2","false","0.169992553983619","0.085016835016835","0.0449789536981359","0.269827586206897","Training"
"1435","CO","156","408","true","false","0","277","119","47.09","238.3","106","20.26","94.4","96","4.25","8.3","3","2.24","1","false","0.17","0.0850188837599664","0.045021186440678","0.269879518072289","Training"
"2052","MN","117","408","false","true","21","153.2","112","26.04","263.3","110","22.38","135","85","6.08","11.9","7","3.21","1","false","0.169973890339426","0.0849981010254462","0.045037037037037","0.269747899159664","Training"
"291","NM","122","408","false","true","23","134.2","85","22.81","227.3","132","19.32","122.4","96","5.51","8.5","2","2.3","2","false","0.169970193740686","0.0849978002639683","0.045016339869281","0.270588235294118","Training"
"236","WI","96","510","false","true","18","172.7","86","29.36","133.4","113","11.34","259.5","70","11.68","9.8","3","2.65","1","false","0.170005790387956","0.0850074962518741","0.045009633911368","0.270408163265306","Training"
"415","ID","148","510","false","true","14","93.6","137","15.91","193.8","72","16.47","144.9","84","6.52","17.5","5","4.73","1","false","0.169978632478632","0.084984520123839","0.0449965493443754","0.270285714285714","Training"
"1373","WA","130","510","false","false","0","124.3","70","21.13","270.7","99","23.01","239.5","83","10.78","3.5","6","0.95","0","false","0.169991954947707","0.0850018470631696","0.0450104384133612","0.271428571428571","Training"
"1269","MI","115","415","false","true","26","155.2","110","26.38","230.9","133","19.63","261.6","100","11.77","4.5","4","1.22","0","false","0.169974226804124","0.0850151580770896","0.0449923547400612","0.271111111111111","Training"
"1199","NV","37","415","false","false","0","233.7","114","39.73","207.9","109","17.67","212.7","101","9.57","12","2","3.24","2","false","0.170004278990158","0.084992784992785","0.0449929478138223","0.27","Training"
"45","UT","96","415","false","false","0","160.2","117","27.23","267.5","67","22.74","228.5","68","10.28","9.3","5","2.51","2","false","0.169975031210986","0.0850093457943925","0.0449890590809628","0.26989247311828","Training"
"519","MO","79","408","false","false","0","261.7","97","44.49","210.6","48","17.9","256.7","83","11.55","6","3","1.62","3","true","0.170003821169278","0.0849952516619183","0.0449941566030386","0.27","Training"
"2367","GA","117","415","true","false","0","287.4","118","48.86","259.6","84","22.07","153.2","86","6.89","10","3","2.7","1","true","0.170006958942241","0.0850154083204931","0.0449738903394256","0.27","Training"
"1889","TN","120","408","true","false","0","179.9","72","30.58","170","98","14.45","190.6","89","8.58","13.8","2","3.73","1","true","0.169983324068927","0.085","0.0450157397691501","0.270289855072464","Training"
"1627","MT","80","510","true","true","30","184.2","132","31.31","167.5","109","14.24","212.8","114","9.58","10","10","2.7","0","false","0.169978284473398","0.0850149253731343","0.0450187969924812","0.27","Training"
"2201","NJ","156","408","false","true","27","192.3","137","32.69","199.9","115","16.99","244.2","112","10.99","14.8","8","4","1","false","0.169994799791992","0.084992496248124","0.045004095004095","0.27027027027027","Training"
"692","HI","132","415","false","true","15","154.6","128","26.28","245.6","106","20.88","148.6","90","6.69","9.1","4","2.46","1","false","0.169987063389392","0.0850162866449511","0.0450201884253028","0.27032967032967","Training"
"845","KS","117","510","false","true","25","216","140","36.72","224.1","69","19.05","267.9","112","12.06","11.8","4","3.19","0","false","0.17","0.0850066934404284","0.04501679731243","0.270338983050847","Training"
"360","AR","59","510","false","true","29","133.1","114","22.63","221.2","82","18.8","131.6","103","5.92","6.8","3","1.84","1","false","0.170022539444027","0.0849909584086799","0.0449848024316109","0.270588235294118","Training"
"2309","MA","17","415","true","false","0","162.8","118","27.68","229.6","91","19.52","332.7","94","14.97","13.6","3","3.67","0","true","0.17002457002457","0.0850174216027875","0.0449954914337241","0.269852941176471","Training"
"942","VT","48","510","false","false","0","188.4","63","32.03","165.9","89","14.1","205.7","71","9.26","13.2","2","3.56","1","false","0.170010615711253","0.0849909584086799","0.045017015070491","0.26969696969697","Training"
"1517","IL","65","510","false","false","0","192","89","32.64","139.5","88","11.86","187.4","102","8.43","5.5","4","1.49","2","false","0.17","0.0850179211469534","0.0449839914621131","0.270909090909091","Training"
"1630","SD","103","510","false","false","0","206.5","125","35.11","180.2","113","15.32","220.6","95","9.93","12.2","4","3.29","3","false","0.170024213075061","0.0850166481687015","0.0450135992747054","0.269672131147541","Training"
"1920","OR","112","510","false","false","0","206.2","122","35.05","164.5","94","13.98","140.3","101","6.31","12.6","7","3.4","3","false","0.169980601357905","0.0849848024316109","0.0449750534568781","0.26984126984127","Training"
"735","NC","43","415","false","false","0","84.2","134","14.31","80.8","103","6.87","196.1","79","8.82","10.8","2","2.92","1","false","0.169952494061758","0.0850247524752475","0.0449770525242223","0.27037037037037","Training"
"2423","MT","103","510","false","true","35","110.5","101","18.79","208.3","81","17.71","87.4","77","3.93","13.9","2","3.75","4","true","0.170045248868778","0.085021603456553","0.0449656750572082","0.26978417266187","Training"
"646","MN","150","415","false","false","0","146.3","133","24.87","202.7","95","17.23","234.7","103","10.56","13.1","3","3.54","1","false","0.169993164730007","0.085002466699556","0.0449936088623775","0.270229007633588","Training"
"611","OR","80","415","false","false","0","161.1","99","27.39","198.8","81","16.9","228.4","116","10.28","10.6","4","2.86","1","false","0.170018621973929","0.085010060362173","0.0450087565674256","0.269811320754717","Training"
"1525","HI","134","408","false","false","0","242.4","126","41.21","152.9","115","13","318.3","115","14.32","11.8","6","3.19","1","false","0.170008250825083","0.0850228907782865","0.0449890040841973","0.270338983050847","Training"
"2377","NY","125","415","false","false","0","233.3","65","39.66","209.8","93","17.83","210.6","109","9.48","9.1","4","2.46","1","false","0.169995713673382","0.0849857006673022","0.045014245014245","0.27032967032967","Training"
"480","AZ","84","415","false","false","0","159","80","27.03","167.9","128","14.27","167.6","101","7.54","12.3","5","3.32","1","false","0.17","0.0849910661107802","0.0449880668257757","0.269918699186992","Training"
"1376","NV","115","415","false","false","0","286.4","125","48.69","205.7","74","17.48","191.4","141","8.61","6.9","6","1.86","1","true","0.170006983240223","0.0849781234807973","0.0449843260188088","0.269565217391304","Training"
"1377","VA","127","408","false","true","25","173","91","29.41","245.8","64","20.89","300","99","13.5","4.8","3","1.3","0","false","0.17","0.0849877949552482","0.045","0.270833333333333","Training"
"1110","NH","133","408","false","false","0","162.1","91","27.56","212.1","94","18.03","260.4","78","11.72","12.2","5","3.29","1","false","0.170018507094386","0.085007072135785","0.0450076804915515","0.269672131147541","Training"
"1754","ID","170","510","false","true","37","178.1","130","30.28","242.8","103","20.64","243","93","10.93","13","4","3.51","0","false","0.170016844469399","0.08500823723229","0.0449794238683128","0.27","Training"
"696","WY","32","408","false","false","0","171.2","82","29.1","185.6","102","15.78","203.3","64","9.15","10.2","7","2.75","1","false","0.169976635514019","0.0850215517241379","0.0450073782587309","0.269607843137255","Training"
"2166","MN","125","415","true","true","29","260.8","81","44.34","163.7","112","13.91","271.7","117","12.23","17","6","4.59","1","true","0.170015337423313","0.0849725106902871","0.0450128818549871","0.27","Training"
"2220","IN","96","415","false","true","23","183.1","88","31.13","147.4","89","12.53","350.2","108","15.76","11.3","7","3.05","1","false","0.17001638448935","0.0850067842605156","0.0450028555111365","0.269911504424779","Training"
"406","AK","41","415","false","false","0","159.3","66","27.08","125.9","75","10.7","261.9","76","11.79","11.1","5","3","1","false","0.169993722536095","0.084988085782367","0.0450171821305842","0.27027027027027","Training"
"529","ND","147","408","false","false","0","205.3","95","34.9","166.7","128","14.17","240.6","84","10.83","7.8","4","2.11","1","false","0.169995129079396","0.08500299940012","0.0450124688279302","0.27051282051282","Training"
"1424","MI","59","415","false","false","0","204.3","65","34.73","247.3","123","21.02","214.7","94","9.66","12","4","3.24","1","false","0.169995105237396","0.0849979781641731","0.0449930135072194","0.27","Training"
"2430","MI","37","415","false","false","0","191.4","116","32.54","167.4","99","14.23","216.5","112","9.74","14","5","3.78","3","false","0.170010449320794","0.0850059737156511","0.0449884526558891","0.27","Training"
